record_id,split,domain
MUSE_20180118_132443_73000,train,chapman_ningbo_china
MUSE_20180112_130331_34000,train,chapman_ningbo_china
MUSE_20180119_174221_77000,train,chapman_ningbo_china
MUSE_20180118_170626_47000,train,chapman_ningbo_china
MUSE_20180113_184632_14000,train,chapman_ningbo_china
MUSE_20180113_134600_95000,train,chapman_ningbo_china
MUSE_20180209_122954_73000,train,chapman_ningbo_china
MUSE_20180209_122928_82000,train,chapman_ningbo_china
MUSE_20180112_120236_20000,train,chapman_ningbo_china
MUSE_20180118_170508_87000,train,chapman_ningbo_china
MUSE_20180118_172742_44000,train,chapman_ningbo_china
MUSE_20180712_151311_47000,train,chapman_ningbo_china
MUSE_20180113_133637_19000,train,chapman_ningbo_china
MUSE_20180120_123243_69000,train,chapman_ningbo_china
MUSE_20180209_130743_81000,train,chapman_ningbo_china
MUSE_20180210_133122_64000,train,chapman_ningbo_china
MUSE_20180116_124718_51000,train,chapman_ningbo_china
MUSE_20180115_120404_02000,train,chapman_ningbo_china
MUSE_20180210_122802_35000,train,chapman_ningbo_china
MUSE_20180112_074425_98000,train,chapman_ningbo_china
MUSE_20180209_173448_88000,train,chapman_ningbo_china
MUSE_20180116_124958_17000,train,chapman_ningbo_china
MUSE_20180119_175751_24000,train,chapman_ningbo_china
MUSE_20180116_182209_28000,train,chapman_ningbo_china
MUSE_20180115_121145_14000,train,chapman_ningbo_china
MUSE_20180120_123429_47000,train,chapman_ningbo_china
MUSE_20180114_070614_86000,train,chapman_ningbo_china
MUSE_20180114_130807_28000,train,chapman_ningbo_china
MUSE_20180112_122851_65000,train,chapman_ningbo_china
MUSE_20180112_134110_84000,train,chapman_ningbo_china
MUSE_20180210_121548_38000,train,chapman_ningbo_china
MUSE_20180113_073756_28000,train,chapman_ningbo_china
MUSE_20180111_160502_52000,train,chapman_ningbo_china
MUSE_20180209_171051_31000,train,chapman_ningbo_china
MUSE_20180114_125733_79000,train,chapman_ningbo_china
MUSE_20180209_125425_70000,train,chapman_ningbo_china
MUSE_20180113_071504_73000,train,chapman_ningbo_china
MUSE_20180210_120258_08000,train,chapman_ningbo_china
MUSE_20180113_130029_58000,train,chapman_ningbo_china
MUSE_20180113_130101_56000,train,chapman_ningbo_china
MUSE_20180113_120221_04000,train,chapman_ningbo_china
MUSE_20180114_131946_20000,train,chapman_ningbo_china
MUSE_20180113_120515_11000,train,chapman_ningbo_china
MUSE_20180210_125522_83000,train,chapman_ningbo_china
MUSE_20180112_072650_19000,train,chapman_ningbo_china
MUSE_20180113_131039_93000,train,chapman_ningbo_china
MUSE_20180115_125542_28000,train,chapman_ningbo_china
MUSE_20180119_175202_51000,train,chapman_ningbo_china
MUSE_20180112_121143_30000,train,chapman_ningbo_china
MUSE_20180115_131524_93000,train,chapman_ningbo_china
MUSE_20180113_075014_85000,train,chapman_ningbo_china
MUSE_20180118_181436_12000,train,chapman_ningbo_china
MUSE_20180210_132742_18000,train,chapman_ningbo_china
MUSE_20180712_151208_63000,train,chapman_ningbo_china
MUSE_20180118_130243_05000,train,chapman_ningbo_china
MUSE_20180712_151759_84000,train,chapman_ningbo_china
MUSE_20180712_151649_92000,train,chapman_ningbo_china
MUSE_20180111_155907_78000,train,chapman_ningbo_china
MUSE_20180113_185106_24000,train,chapman_ningbo_china
MUSE_20180118_122816_42000,train,chapman_ningbo_china
MUSE_20180120_120856_95000,train,chapman_ningbo_china
MUSE_20180116_133836_66000,train,chapman_ningbo_china
MUSE_20180112_170828_33000,train,chapman_ningbo_china
MUSE_20180115_134550_74000,train,chapman_ningbo_china
MUSE_20180210_133035_67000,train,chapman_ningbo_china
MUSE_20180116_172034_71000,train,chapman_ningbo_china
MUSE_20180111_170411_70000,train,chapman_ningbo_china
MUSE_20180114_125039_03000,train,chapman_ningbo_china
MUSE_20180115_131923_67000,train,chapman_ningbo_china
MUSE_20180118_172418_35000,train,chapman_ningbo_china
MUSE_20180712_151445_67000,train,chapman_ningbo_china
MUSE_20180114_073932_65000,train,chapman_ningbo_china
MUSE_20180113_174511_04000,train,chapman_ningbo_china
MUSE_20180114_170410_09000,train,chapman_ningbo_china
MUSE_20180114_131452_99000,train,chapman_ningbo_china
MUSE_20180112_133207_64000,train,chapman_ningbo_china
MUSE_20180114_124216_01000,train,chapman_ningbo_china
MUSE_20180118_134509_78000,train,chapman_ningbo_china
MUSE_20180114_070146_59000,train,chapman_ningbo_china
MUSE_20180113_135256_78000,train,chapman_ningbo_china
MUSE_20180118_125735_84000,train,chapman_ningbo_china
MUSE_20180118_122133_07000,train,chapman_ningbo_china
MUSE_20180113_180732_55000,train,chapman_ningbo_china
MUSE_20180116_130629_93000,train,chapman_ningbo_china
MUSE_20180115_131254_92000,train,chapman_ningbo_china
MUSE_20180116_125314_83000,train,chapman_ningbo_china
MUSE_20180113_182604_22000,train,chapman_ningbo_china
MUSE_20180115_134047_49000,train,chapman_ningbo_china
MUSE_20180114_121530_52000,train,chapman_ningbo_china
MUSE_20180210_121428_73000,train,chapman_ningbo_china
MUSE_20180119_180043_51000,train,chapman_ningbo_china
MUSE_20180112_120957_34000,train,chapman_ningbo_china
MUSE_20180712_150909_67000,train,chapman_ningbo_china
MUSE_20180112_170219_09000,train,chapman_ningbo_china
MUSE_20180112_123123_81000,train,chapman_ningbo_china
MUSE_20180114_065330_88000,train,chapman_ningbo_china
MUSE_20180119_171537_62000,train,chapman_ningbo_china
MUSE_20180116_132641_23000,train,chapman_ningbo_china
MUSE_20180115_133726_94000,train,chapman_ningbo_china
MUSE_20180113_072119_50000,train,chapman_ningbo_china
MUSE_20180115_125207_76000,train,chapman_ningbo_china
MUSE_20180115_120732_78000,train,chapman_ningbo_china
MUSE_20180113_134337_30000,train,chapman_ningbo_china
MUSE_20180116_134221_14000,train,chapman_ningbo_china
MUSE_20180120_122440_80000,train,chapman_ningbo_china
MUSE_20180115_124138_55000,train,chapman_ningbo_china
MUSE_20180116_132542_05000,train,chapman_ningbo_china
MUSE_20180112_135937_01000,train,chapman_ningbo_china
MUSE_20180112_165919_39000,train,chapman_ningbo_china
MUSE_20180113_185437_30000,train,chapman_ningbo_china
MUSE_20180118_130307_17000,train,chapman_ningbo_china
MUSE_20180114_134138_84000,train,chapman_ningbo_china
MUSE_20180712_151251_55000,train,chapman_ningbo_china
MUSE_20180209_175232_43000,train,chapman_ningbo_china
MUSE_20180210_132324_65000,train,chapman_ningbo_china
MUSE_20180114_130355_76000,train,chapman_ningbo_china
MUSE_20180116_170107_29000,train,chapman_ningbo_china
MUSE_20180114_070245_82000,train,chapman_ningbo_china
MUSE_20180115_125608_38000,train,chapman_ningbo_china
MUSE_20180111_170355_21000,train,chapman_ningbo_china
MUSE_20180113_120222_10000,train,chapman_ningbo_china
MUSE_20180113_134504_52000,train,chapman_ningbo_china
MUSE_20180209_123830_56000,train,chapman_ningbo_china
MUSE_20181222_204227_13000,train,chapman_ningbo_china
MUSE_20180116_121630_82000,train,chapman_ningbo_china
MUSE_20180115_120018_39000,train,chapman_ningbo_china
MUSE_20180210_125416_56000,train,chapman_ningbo_china
MUSE_20180112_122629_92000,train,chapman_ningbo_china
MUSE_20180712_151425_50000,train,chapman_ningbo_china
MUSE_20180113_122656_01000,train,chapman_ningbo_china
MUSE_20180115_133535_69000,train,chapman_ningbo_china
MUSE_20180112_073011_37000,train,chapman_ningbo_china
MUSE_20180118_174037_65000,train,chapman_ningbo_china
MUSE_20180113_120038_71000,train,chapman_ningbo_china
MUSE_20180209_120415_33000,train,chapman_ningbo_china
MUSE_20180115_125017_00000,train,chapman_ningbo_china
MUSE_20180118_134401_99000,train,chapman_ningbo_china
MUSE_20180118_174919_90000,train,chapman_ningbo_china
MUSE_20180119_170455_15000,train,chapman_ningbo_china
MUSE_20180115_125059_56000,train,chapman_ningbo_china
MUSE_20180210_131739_80000,train,chapman_ningbo_china
MUSE_20180209_173534_67000,train,chapman_ningbo_china
MUSE_20180114_074701_18000,train,chapman_ningbo_china
MUSE_20181222_204243_08000,train,chapman_ningbo_china
MUSE_20180118_131250_05000,train,chapman_ningbo_china
MUSE_20180116_131434_45000,train,chapman_ningbo_china
MUSE_20180112_073913_84000,train,chapman_ningbo_china
MUSE_20180114_132927_12000,train,chapman_ningbo_china
MUSE_20180120_121926_84000,train,chapman_ningbo_china
MUSE_20180118_131302_32000,train,chapman_ningbo_china
MUSE_20180116_180013_76000,train,chapman_ningbo_china
MUSE_20180112_073112_69000,train,chapman_ningbo_china
MUSE_20180119_173456_22000,train,chapman_ningbo_china
MUSE_20180112_130337_67000,train,chapman_ningbo_china
MUSE_20180114_123000_34000,train,chapman_ningbo_china
MUSE_20180210_121703_22000,train,chapman_ningbo_china
MUSE_20180115_121348_74000,train,chapman_ningbo_china
MUSE_20180118_170749_35000,train,chapman_ningbo_china
MUSE_20180113_131239_42000,train,chapman_ningbo_china
MUSE_20180116_134021_52000,train,chapman_ningbo_china
MUSE_20180119_175626_14000,train,chapman_ningbo_china
MUSE_20180118_135215_24000,train,chapman_ningbo_china
MUSE_20180118_131113_23000,train,chapman_ningbo_china
MUSE_20180115_124403_82000,train,chapman_ningbo_china
MUSE_20180112_132533_61000,train,chapman_ningbo_china
MUSE_20180114_170412_23000,train,chapman_ningbo_china
MUSE_20180712_151003_80000,train,chapman_ningbo_china
MUSE_20180118_175635_82000,train,chapman_ningbo_china
MUSE_20180209_175256_31000,train,chapman_ningbo_china
MUSE_20180210_125602_36000,train,chapman_ningbo_china
MUSE_20180112_120916_00000,train,chapman_ningbo_china
MUSE_20180209_132311_81000,train,chapman_ningbo_china
MUSE_20180118_133158_77000,train,chapman_ningbo_china
MUSE_20180209_125114_05000,train,chapman_ningbo_china
MUSE_20180113_134559_88000,train,chapman_ningbo_china
MUSE_20180113_071857_39000,train,chapman_ningbo_china
MUSE_20180712_153043_92000,train,chapman_ningbo_china
MUSE_20180116_130310_51000,train,chapman_ningbo_china
MUSE_20180118_123858_80000,train,chapman_ningbo_china
MUSE_20180112_132648_09000,train,chapman_ningbo_china
MUSE_20180115_125056_37000,train,chapman_ningbo_china
MUSE_20180118_135218_58000,train,chapman_ningbo_china
MUSE_20180112_123116_39000,train,chapman_ningbo_china
MUSE_20180118_125926_15000,train,chapman_ningbo_china
MUSE_20180210_132948_45000,train,chapman_ningbo_china
MUSE_20180114_123335_73000,train,chapman_ningbo_china
MUSE_20180113_131842_38000,train,chapman_ningbo_china
MUSE_20180118_172723_83000,train,chapman_ningbo_china
MUSE_20180118_121042_31000,train,chapman_ningbo_china
MUSE_20180209_124219_41000,train,chapman_ningbo_china
MUSE_20180712_151205_41000,train,chapman_ningbo_china
MUSE_20180118_135214_20000,train,chapman_ningbo_china
MUSE_20180113_131421_44000,train,chapman_ningbo_china
MUSE_20180116_130111_47000,train,chapman_ningbo_china
MUSE_20180112_170403_31000,train,chapman_ningbo_china
MUSE_20180116_125420_35000,train,chapman_ningbo_china
MUSE_20180113_134315_32000,train,chapman_ningbo_china
MUSE_20180115_131606_57000,train,chapman_ningbo_china
MUSE_20180712_151044_66000,train,chapman_ningbo_china
MUSE_20180209_122624_74000,train,chapman_ningbo_china
MUSE_20180116_122553_67000,train,chapman_ningbo_china
MUSE_20180113_173834_14000,train,chapman_ningbo_china
MUSE_20180116_180605_28000,train,chapman_ningbo_china
MUSE_20180113_132748_68000,train,chapman_ningbo_china
MUSE_20180113_130918_28000,train,chapman_ningbo_china
MUSE_20180114_071746_44000,train,chapman_ningbo_china
MUSE_20180115_122425_20000,train,chapman_ningbo_china
MUSE_20180115_124452_64000,train,chapman_ningbo_china
MUSE_20180118_122358_15000,train,chapman_ningbo_china
MUSE_20180116_131740_40000,train,chapman_ningbo_china
MUSE_20180112_132441_77000,train,chapman_ningbo_china
MUSE_20180210_121258_59000,train,chapman_ningbo_china
MUSE_20180113_124120_80000,train,chapman_ningbo_china
MUSE_20180209_121836_55000,train,chapman_ningbo_china
MUSE_20180210_115409_20000,train,chapman_ningbo_china
MUSE_20180113_120247_25000,train,chapman_ningbo_china
MUSE_20180116_132337_80000,train,chapman_ningbo_china
MUSE_20180209_171757_78000,train,chapman_ningbo_china
MUSE_20180115_125455_60000,train,chapman_ningbo_china
MUSE_20180209_115551_47000,train,chapman_ningbo_china
MUSE_20180113_184658_16000,train,chapman_ningbo_china
MUSE_20180113_135023_96000,train,chapman_ningbo_china
MUSE_20180113_123233_33000,train,chapman_ningbo_china
MUSE_20180118_135202_95000,train,chapman_ningbo_china
MUSE_20180119_173419_03000,train,chapman_ningbo_china
MUSE_20180210_123914_23000,train,chapman_ningbo_china
MUSE_20180113_075834_47000,train,chapman_ningbo_china
MUSE_20180112_073445_60000,train,chapman_ningbo_china
MUSE_20180113_171432_73000,train,chapman_ningbo_china
MUSE_20180112_125017_69000,train,chapman_ningbo_china
MUSE_20180114_122914_62000,train,chapman_ningbo_china
MUSE_20180209_112437_23000,train,chapman_ningbo_china
MUSE_20180712_151029_11000,train,chapman_ningbo_china
MUSE_20180114_171836_26000,train,chapman_ningbo_china
MUSE_20180115_122301_43000,train,chapman_ningbo_china
MUSE_20180209_173506_45000,train,chapman_ningbo_china
MUSE_20180210_115418_70000,train,chapman_ningbo_china
MUSE_20180114_115908_18000,train,chapman_ningbo_china
MUSE_20180113_181607_36000,train,chapman_ningbo_china
MUSE_20180712_154154_47000,train,chapman_ningbo_china
MUSE_20180114_121146_78000,train,chapman_ningbo_china
MUSE_20180114_073718_64000,train,chapman_ningbo_china
MUSE_20180113_175442_40000,train,chapman_ningbo_china
MUSE_20180712_151418_98000,train,chapman_ningbo_china
MUSE_20180113_173156_53000,train,chapman_ningbo_china
MUSE_20180114_080211_96000,train,chapman_ningbo_china
MUSE_20180113_174450_32000,train,chapman_ningbo_china
MUSE_20180209_172903_56000,train,chapman_ningbo_china
MUSE_20180712_153735_69000,train,chapman_ningbo_china
MUSE_20180210_123848_31000,train,chapman_ningbo_china
MUSE_20180210_130219_93000,train,chapman_ningbo_china
MUSE_20180113_131812_88000,train,chapman_ningbo_china
MUSE_20180118_134654_20000,train,chapman_ningbo_china
MUSE_20180114_120535_31000,train,chapman_ningbo_china
MUSE_20180112_123155_70000,train,chapman_ningbo_china
MUSE_20180111_165535_34000,train,chapman_ningbo_china
MUSE_20180113_135705_01000,train,chapman_ningbo_china
MUSE_20180115_131807_62000,train,chapman_ningbo_china
MUSE_20180113_123133_14000,train,chapman_ningbo_china
MUSE_20180119_171613_00000,train,chapman_ningbo_china
MUSE_20180116_174430_74000,train,chapman_ningbo_china
MUSE_20180210_121757_77000,train,chapman_ningbo_china
MUSE_20180113_133425_01000,train,chapman_ningbo_china
MUSE_20180712_151356_80000,train,chapman_ningbo_china
MUSE_20180209_124147_63000,train,chapman_ningbo_china
MUSE_20180115_134048_55000,train,chapman_ningbo_china
MUSE_20180118_175817_58000,train,chapman_ningbo_china
MUSE_20180116_122430_20000,train,chapman_ningbo_china
MUSE_20180210_123043_73000,train,chapman_ningbo_china
MUSE_20180112_120649_89000,train,chapman_ningbo_china
MUSE_20180712_154219_59000,train,chapman_ningbo_china
MUSE_20180116_132009_09000,train,chapman_ningbo_china
MUSE_20180116_175318_55000,train,chapman_ningbo_china
MUSE_20180118_125939_51000,train,chapman_ningbo_china
MUSE_20180118_130120_99000,train,chapman_ningbo_china
MUSE_20180113_124759_50000,train,chapman_ningbo_china
MUSE_20180209_120848_16000,train,chapman_ningbo_china
MUSE_20180209_121619_17000,train,chapman_ningbo_china
MUSE_20180113_175418_41000,train,chapman_ningbo_china
MUSE_20180115_120128_42000,train,chapman_ningbo_china
MUSE_20180114_073009_67000,train,chapman_ningbo_china
MUSE_20180119_173520_23000,train,chapman_ningbo_china
MUSE_20180115_131852_36000,train,chapman_ningbo_china
MUSE_20180113_174715_85000,train,chapman_ningbo_china
MUSE_20180120_122216_77000,train,chapman_ningbo_china
MUSE_20180118_133110_74000,train,chapman_ningbo_china
MUSE_20180209_131938_95000,train,chapman_ningbo_china
MUSE_20180114_134542_34000,train,chapman_ningbo_china
MUSE_20180115_122439_55000,train,chapman_ningbo_china
MUSE_20180114_072142_86000,train,chapman_ningbo_china
MUSE_20180113_182400_99000,train,chapman_ningbo_china
MUSE_20180120_120622_11000,train,chapman_ningbo_china
MUSE_20180210_121644_57000,train,chapman_ningbo_china
MUSE_20180209_132034_70000,train,chapman_ningbo_china
MUSE_20180209_131523_47000,train,chapman_ningbo_china
MUSE_20180114_120213_12000,train,chapman_ningbo_china
MUSE_20180114_075027_74000,train,chapman_ningbo_china
MUSE_20180112_135720_04000,train,chapman_ningbo_china
MUSE_20180113_185509_24000,train,chapman_ningbo_china
MUSE_20180113_125537_19000,train,chapman_ningbo_china
MUSE_20180114_071942_38000,train,chapman_ningbo_china
MUSE_20180114_172052_30000,train,chapman_ningbo_china
MUSE_20180116_170044_07000,train,chapman_ningbo_china
MUSE_20180712_155949_63000,train,chapman_ningbo_china
MUSE_20180209_173339_97000,train,chapman_ningbo_china
MUSE_20180112_073034_19000,train,chapman_ningbo_china
MUSE_20180210_131757_54000,train,chapman_ningbo_china
MUSE_20180210_121257_55000,train,chapman_ningbo_china
MUSE_20180118_124918_40000,train,chapman_ningbo_china
MUSE_20180113_185228_09000,train,chapman_ningbo_china
MUSE_20180113_171632_21000,train,chapman_ningbo_china
MUSE_20180209_121303_99000,train,chapman_ningbo_china
MUSE_20180209_114525_42000,train,chapman_ningbo_china
MUSE_20180114_073103_54000,train,chapman_ningbo_china
MUSE_20180210_120709_57000,train,chapman_ningbo_china
MUSE_20180112_121016_90000,train,chapman_ningbo_china
MUSE_20180118_121904_19000,train,chapman_ningbo_china
MUSE_20180116_121911_50000,train,chapman_ningbo_china
MUSE_20180113_123728_19000,train,chapman_ningbo_china
MUSE_20180114_170601_29000,train,chapman_ningbo_china
MUSE_20180209_114410_31000,train,chapman_ningbo_china
MUSE_20180113_080342_28000,train,chapman_ningbo_china
MUSE_20181222_204141_91000,train,chapman_ningbo_china
MUSE_20180118_132423_95000,train,chapman_ningbo_china
MUSE_20180115_134039_05000,train,chapman_ningbo_china
MUSE_20180112_075225_59000,train,chapman_ningbo_china
MUSE_20180210_130715_35000,train,chapman_ningbo_china
MUSE_20180119_174946_45000,train,chapman_ningbo_china
MUSE_20180209_131930_64000,train,chapman_ningbo_china
MUSE_20180116_134216_85000,train,chapman_ningbo_china
MUSE_20180113_133028_16000,train,chapman_ningbo_china
MUSE_20180712_152335_58000,train,chapman_ningbo_china
MUSE_20180119_174835_83000,train,chapman_ningbo_china
MUSE_20180116_174830_09000,train,chapman_ningbo_china
MUSE_20180113_183740_76000,train,chapman_ningbo_china
MUSE_20180114_115021_57000,train,chapman_ningbo_china
MUSE_20180112_071025_16000,train,chapman_ningbo_china
MUSE_20180113_135041_65000,train,chapman_ningbo_china
MUSE_20180209_123703_31000,train,chapman_ningbo_china
MUSE_20180113_074742_97000,train,chapman_ningbo_china
MUSE_20180116_182103_34000,train,chapman_ningbo_china
MUSE_20180111_165315_30000,train,chapman_ningbo_china
MUSE_20180114_075725_63000,train,chapman_ningbo_china
MUSE_20180712_150938_25000,train,chapman_ningbo_china
MUSE_20180116_121526_68000,train,chapman_ningbo_china
MUSE_20180712_160406_14000,train,chapman_ningbo_china
MUSE_20180118_172851_32000,train,chapman_ningbo_china
MUSE_20180115_132359_45000,train,chapman_ningbo_china
MUSE_20180113_134151_41000,train,chapman_ningbo_china
MUSE_20180118_172935_98000,train,chapman_ningbo_china
MUSE_20180113_074036_65000,train,chapman_ningbo_china
MUSE_20180209_122618_31000,train,chapman_ningbo_china
MUSE_20180209_121005_77000,train,chapman_ningbo_china
MUSE_20180115_121151_58000,train,chapman_ningbo_china
MUSE_20180114_070718_20000,train,chapman_ningbo_china
MUSE_20180210_115817_94000,train,chapman_ningbo_china
MUSE_20180115_131914_16000,train,chapman_ningbo_china
MUSE_20180209_171923_56000,train,chapman_ningbo_china
MUSE_20180209_130552_29000,train,chapman_ningbo_china
MUSE_20180114_125326_51000,train,chapman_ningbo_china
MUSE_20180113_072102_95000,train,chapman_ningbo_china
MUSE_20180712_154015_59000,train,chapman_ningbo_china
MUSE_20180118_173001_09000,train,chapman_ningbo_china
MUSE_20180113_075421_02000,train,chapman_ningbo_china
MUSE_20180113_080110_89000,train,chapman_ningbo_china
MUSE_20180210_131247_39000,train,chapman_ningbo_china
MUSE_20180114_124154_25000,train,chapman_ningbo_china
MUSE_20180114_122145_60000,train,chapman_ningbo_china
MUSE_20180118_171103_74000,train,chapman_ningbo_china
MUSE_20180210_115351_68000,train,chapman_ningbo_china
MUSE_20180113_075912_07000,train,chapman_ningbo_china
MUSE_20180115_125643_54000,train,chapman_ningbo_china
MUSE_20180115_124717_91000,train,chapman_ningbo_china
MUSE_20180114_122612_77000,train,chapman_ningbo_china
MUSE_20180113_074910_13000,train,chapman_ningbo_china
MUSE_20180712_151049_98000,train,chapman_ningbo_china
MUSE_20180712_152942_03000,train,chapman_ningbo_china
MUSE_20180209_124758_99000,train,chapman_ningbo_china
MUSE_20180118_122341_67000,train,chapman_ningbo_china
MUSE_20180119_180433_23000,train,chapman_ningbo_china
MUSE_20180114_115355_06000,train,chapman_ningbo_china
MUSE_20180712_151008_13000,train,chapman_ningbo_china
MUSE_20180113_133257_43000,train,chapman_ningbo_china
MUSE_20180116_180826_52000,train,chapman_ningbo_china
MUSE_20180115_123200_57000,train,chapman_ningbo_china
MUSE_20180112_132921_96000,train,chapman_ningbo_china
MUSE_20180210_123333_22000,train,chapman_ningbo_china
MUSE_20180118_134548_32000,train,chapman_ningbo_china
MUSE_20180114_071234_25000,train,chapman_ningbo_china
MUSE_20180116_120433_69000,train,chapman_ningbo_china
MUSE_20180112_123620_06000,train,chapman_ningbo_china
MUSE_20180115_133002_15000,train,chapman_ningbo_china
MUSE_20180209_170719_36000,train,chapman_ningbo_china
MUSE_20180209_173741_20000,train,chapman_ningbo_china
MUSE_20180112_073749_76000,train,chapman_ningbo_china
MUSE_20180209_115047_38000,train,chapman_ningbo_china
MUSE_20180209_123706_43000,train,chapman_ningbo_china
MUSE_20180114_122543_36000,train,chapman_ningbo_china
MUSE_20180113_124839_49000,train,chapman_ningbo_china
MUSE_20180112_122119_86000,train,chapman_ningbo_china
MUSE_20180210_123801_92000,train,chapman_ningbo_china
MUSE_20180712_161057_59000,train,chapman_ningbo_china
MUSE_20180118_174540_29000,train,chapman_ningbo_china
MUSE_20180112_130700_41000,train,chapman_ningbo_china
MUSE_20180114_130625_44000,train,chapman_ningbo_china
MUSE_20180120_122231_31000,train,chapman_ningbo_china
MUSE_20180118_124816_98000,train,chapman_ningbo_china
MUSE_20180112_124653_22000,train,chapman_ningbo_china
MUSE_20180118_182032_87000,train,chapman_ningbo_china
MUSE_20180112_072625_25000,train,chapman_ningbo_china
MUSE_20180118_125412_96000,train,chapman_ningbo_china
MUSE_20180115_121503_35000,train,chapman_ningbo_china
MUSE_20180115_131027_91000,train,chapman_ningbo_china
MUSE_20180118_135246_80000,train,chapman_ningbo_china
MUSE_20180114_080259_74000,train,chapman_ningbo_china
MUSE_20180712_160932_97000,train,chapman_ningbo_china
MUSE_20180712_153140_95000,train,chapman_ningbo_china
MUSE_20180712_151852_64000,train,chapman_ningbo_china
MUSE_20180116_173550_05000,train,chapman_ningbo_china
MUSE_20180210_132930_94000,train,chapman_ningbo_china
MUSE_20180209_174823_15000,train,chapman_ningbo_china
MUSE_20180120_122647_24000,train,chapman_ningbo_china
MUSE_20180114_130004_66000,train,chapman_ningbo_china
MUSE_20180112_123303_17000,train,chapman_ningbo_china
MUSE_20180119_180209_85000,train,chapman_ningbo_china
MUSE_20180209_115940_68000,train,chapman_ningbo_china
MUSE_20180712_151950_03000,train,chapman_ningbo_china
MUSE_20180118_125721_45000,train,chapman_ningbo_china
MUSE_20180112_122756_88000,train,chapman_ningbo_china
MUSE_20180115_124619_82000,train,chapman_ningbo_china
MUSE_20180209_111803_75000,train,chapman_ningbo_china
MUSE_20180209_122642_22000,train,chapman_ningbo_china
MUSE_20180712_150812_72000,train,chapman_ningbo_china
MUSE_20180113_123024_89000,train,chapman_ningbo_china
MUSE_20180116_121449_39000,train,chapman_ningbo_china
MUSE_20180116_123112_19000,train,chapman_ningbo_china
MUSE_20180209_174606_15000,train,chapman_ningbo_china
MUSE_20180120_121706_97000,train,chapman_ningbo_china
MUSE_20180114_130703_72000,train,chapman_ningbo_china
MUSE_20180209_173735_91000,train,chapman_ningbo_china
MUSE_20180209_125237_80000,train,chapman_ningbo_china
MUSE_20180118_170628_57000,train,chapman_ningbo_china
MUSE_20180116_120148_92000,train,chapman_ningbo_china
MUSE_20180209_121200_76000,train,chapman_ningbo_china
MUSE_20180112_133227_28000,train,chapman_ningbo_china
MUSE_20180112_073319_29000,train,chapman_ningbo_china
MUSE_20180112_073336_82000,train,chapman_ningbo_china
MUSE_20180114_133305_35000,train,chapman_ningbo_china
MUSE_20180114_080031_12000,train,chapman_ningbo_china
MUSE_20180118_122029_78000,train,chapman_ningbo_china
MUSE_20180712_152435_39000,train,chapman_ningbo_china
MUSE_20180712_151247_30000,train,chapman_ningbo_china
MUSE_20180113_181825_91000,train,chapman_ningbo_china
MUSE_20180114_122547_61000,train,chapman_ningbo_china
MUSE_20180113_135528_52000,train,chapman_ningbo_china
MUSE_20180113_130320_86000,train,chapman_ningbo_china
MUSE_20180118_132946_59000,train,chapman_ningbo_china
MUSE_20180118_130308_21000,train,chapman_ningbo_china
MUSE_20180113_133638_25000,train,chapman_ningbo_china
MUSE_20180112_073559_95000,train,chapman_ningbo_china
MUSE_20180113_125236_92000,train,chapman_ningbo_china
MUSE_20180209_121052_51000,train,chapman_ningbo_china
MUSE_20180114_130457_27000,train,chapman_ningbo_china
MUSE_20180118_123237_89000,train,chapman_ningbo_china
MUSE_20180113_182144_70000,train,chapman_ningbo_china
MUSE_20180712_154155_55000,train,chapman_ningbo_china
MUSE_20180116_122810_88000,train,chapman_ningbo_china
MUSE_20180113_185208_29000,train,chapman_ningbo_china
MUSE_20180114_074625_00000,train,chapman_ningbo_china
MUSE_20180118_135410_37000,train,chapman_ningbo_china
MUSE_20180712_151602_38000,train,chapman_ningbo_china
MUSE_20181222_204237_47000,train,chapman_ningbo_china
MUSE_20180114_065759_45000,train,chapman_ningbo_china
MUSE_20180120_120812_24000,train,chapman_ningbo_china
MUSE_20180119_174538_86000,train,chapman_ningbo_china
MUSE_20180712_151722_08000,train,chapman_ningbo_china
MUSE_20180712_154547_20000,train,chapman_ningbo_china
MUSE_20180114_132022_51000,train,chapman_ningbo_china
MUSE_20180118_135052_13000,train,chapman_ningbo_china
MUSE_20180116_133824_37000,train,chapman_ningbo_china
MUSE_20180116_181904_98000,train,chapman_ningbo_china
MUSE_20180113_120934_54000,train,chapman_ningbo_china
MUSE_20180113_135702_92000,train,chapman_ningbo_china
MUSE_20180112_120408_51000,train,chapman_ningbo_china
MUSE_20180210_130322_41000,train,chapman_ningbo_china
MUSE_20180114_170910_25000,train,chapman_ningbo_china
MUSE_20180115_122359_32000,train,chapman_ningbo_china
MUSE_20180118_172234_86000,train,chapman_ningbo_china
MUSE_20180112_132340_07000,train,chapman_ningbo_china
MUSE_20180118_174949_08000,train,chapman_ningbo_china
MUSE_20180113_071757_28000,train,chapman_ningbo_china
MUSE_20180116_172221_70000,train,chapman_ningbo_china
MUSE_20180118_132745_92000,train,chapman_ningbo_china
MUSE_20180112_135717_94000,train,chapman_ningbo_china
MUSE_20180112_073821_77000,train,chapman_ningbo_china
MUSE_20180118_170551_31000,train,chapman_ningbo_china
MUSE_20180113_124049_50000,train,chapman_ningbo_china
MUSE_20180209_171621_25000,train,chapman_ningbo_china
MUSE_20180114_114538_96000,train,chapman_ningbo_china
